runs,cost
3152,1.4139526
3153,1.4140111
3154,1.4142101
3155,1.4142135
3156,1.4133563
3157,1.4118564
3158,1.4138855
3159,1.4142115
3160,1.4142135
3161,1.4128445
3162,1.4142135
3163,1.4141116
3164,1.4142123
3165,1.4141902
3166,1.414212
3167,1.4089335
3168,1.4142135
3169,1.4142135
3170,1.4142135
3171,1.4128029
3172,1.4142135
3173,1.4142067
3174,1.413872
3175,1.4142135
3176,1.414202
3177,1.4132318
3178,1.414206
3179,1.4141684
3180,1.4140162
3181,5.2485202e-15
3182,1.4142057
3183,1.4141934
3184,1.4142126
3185,1.4142126
3186,1.414002
3187,1.414104
3188,1.4141473
3189,1.4141939
3190,1.4142135
3191,1.412711
3192,1.4142135
3193,1.4142135
3194,1.4142135
3195,1.4142135
3196,1.4142126
3197,5.2476106e-18
3198,1.414205
3199,1.4141588
3200,1.4141263
3201,1.4142135
3202,1.4141029
3203,1.4142135
3204,1.9302283e-10
3205,1.4142134
3206,1.4137498
3207,1.4141761
3208,1.4142072
3209,1.4139587
3210,1.4141976
3211,1.4140024
3212,1.4142135
3213,1.4142135
3214,1.413659
3215,9.100789e-13
3216,1.4140142
3217,1.413755
3218,2.5086799e-11
3219,1.4142119
3220,1.4142118
3221,1.414204
3222,1.4127378
3223,1.4142135
3224,2.8786167e-13
3225,1.4142135
3226,1.4070302
3227,4.3185753e-17
3228,1.413869
3229,1.4142003
3230,1.4142122
3231,1.4113551
3232,1.414201
3233,1.4142135
3234,1.4141585
3235,1.4138634
3236,1.4142088
3237,1.0475495e-15
3238,3.580642e-19
3239,1.4142118
3240,1.4140697
3241,1.414212
3242,1.4142135
3243,1.4142036
3244,1.4142126
3245,1.4141793
3246,1.4141563
3247,1.4142126
3248,1.4142076
3249,1.4141939
3250,1.4142126
3251,1.4142135
3252,1.5254908e-17
3253,1.4142101
3254,1.4141446
3255,1.4142135
3256,1.4141994
3257,1.1773242e-16
3258,1.4142096
3259,1.414097
3260,1.4142064
3261,1.4142135
3262,1.4142135
3263,1.4142135
3264,1.4089268
3265,1.4142135
3266,1.414204
3267,1.4142135
3268,1.414207
3269,1.4142135
3270,1.4142118
3271,1.4142009
3272,1.4141243
3273,1.4142135
3274,1.4140458
3275,1.4141748
3276,1.4142123
3277,1.406962
3278,1.4141792
3279,1.4142104
3280,1.4103159
3281,1.4106046
3282,1.4140173
3283,1.4142028
3284,1.4142135
3285,1.4141464
3286,1.4142135
3287,1.4142135
3288,1.4142135
3289,1.4142038
3290,9.4932714e-20
3291,1.4142127
3292,1.4111438
3293,1.4141397
3294,1.4136798
3295,1.4140915
3296,1.4142009
3297,0.0000056824174
3298,1.4140618
3299,1.4140807
3300,1.4142135
3301,1.4142135
3302,1.4142135
3303,1.4142135
3304,1.4141982
3305,1.4141827
3306,1.4130363
3307,1.4011596
3308,1.414206
3309,1.4141834
3310,1.4142103
3311,1.414177
3312,1.4142135
3313,1.4142122
3314,5.3808736e-18
3315,6.9679993e-13
3316,1.4142127
3317,1.414207
3318,1.4140673
3319,1.4141968
3320,1.4141904
3321,1.4141921
3322,1.4142135
3323,1.4142135
3324,1.4140797
3325,1.4142126
3326,1.414095
3327,1.4142135
3328,1.4142135
3329,1.4142032
3330,1.4142059
3331,1.4142115
3332,1.4142075
3333,1.4142071
3334,1.4142135
3335,1.4142109
3336,1.4142127
3337,1.4142135
3338,1.5677334e-12
3339,1.4141998
3340,1.4142118
3341,1.4142135
3342,5.1620616e-18
3343,1.4141794
3344,1.414209
3345,3.1424186e-8
3346,1.4142126
3347,1.4142089
3348,1.4142135
3349,1.4142135
3350,1.4142035
3351,1.4142038
3352,1.4116327
3353,1.4142126
3354,8.13006e-17
3355,1.4140103
3356,1.4138083
3357,1.4142135
3358,1.4141209
3359,1.4141513
3360,1.4139925
3361,1.4142135
3362,1.4142118
3363,1.4142135
3364,1.4115924
3365,1.4141382
3366,1.4142135
3367,1.4142066
3368,1.414212
3369,1.4142135
3370,0.0
3371,1.4142088
3372,1.4142029
3373,1.414203
3374,1.4132853
3375,1.4141539
3376,1.4141924
3377,1.4141953
3378,1.4142032
3379,1.4141265
3380,1.4137019
3381,1.4137719
3382,1.4142135
3383,1.4142135
3384,1.4109956
3385,1.5180682e-18
3386,1.4142135
3387,1.4142009
3388,1.4136453
3389,1.9345519e-15
3390,1.4142135
3391,1.4142135
3392,1.4142135
3393,1.4142115
3394,1.4141952
3395,1.4142135
3396,1.4141878
3397,1.4142135
3398,1.4141963
3399,1.4142135
3400,1.4142092
3401,1.4142135
3402,1.4141434
3403,1.4141712
3404,1.4142135
3405,1.4142135
3406,1.4142126
3407,1.4142135
3408,1.4142135
3409,1.757931e-17
3410,1.4142126
3411,1.4142127
3412,1.4142135
3413,1.4141767
3414,1.4142133
3415,1.4142135
3416,1.4142126
3417,1.4141846
3418,1.4133018
3419,1.414208
3420,1.4142135
3421,1.4142135
3422,1.4141856
3423,1.4142135
3424,1.4142127
3425,1.4142135
3426,1.4134362
3427,2.4873154e-16
3428,1.4142115
3429,1.4142123
3430,1.4142135
3431,1.4142135
3432,1.4142135
3433,1.4142061
3434,1.4141864
3435,1.4142135
3436,1.4139796
3437,1.4142135
3438,1.4084531
3439,1.4140221
3440,1.4140729
3441,1.4142135
3442,1.4142135
3443,1.4142135
3444,1.4141823
3445,3.9804187e-15
3446,1.4136513
3447,1.4142126
3448,1.4142135
3449,1.4142135
3450,1.4141887
3451,5.1581444e-21
3452,1.4142079
3453,1.4142135
3454,1.4142135
3455,1.4142094
3456,1.4142135
3457,1.4142135
3458,3.5564382e-13
3459,1.4142135
3460,1.414212
3461,1.4140301
3462,1.4142135
3463,1.4142044
3464,1.4142135
3465,1.414206
3466,1.4141994
3467,1.4142069
3468,2.3325914e-11
3469,1.4142135
3470,1.4142115
3471,1.4142135
3472,1.4140654
3473,1.4142135
3474,1.4139723
3475,1.4141906
3476,1.414207
3477,1.4139544
3478,1.4142041
3479,9.058599e-18
3480,1.414172
3481,1.4142108
3482,1.414205
3483,1.4142135
3484,1.4142135
3485,3.7806408e-22
3486,1.4133407
3487,1.4142135
3488,1.4142134
3489,1.4142112
3490,1.4142135
3491,1.4139595
3492,1.4142135
3493,1.4135306
3494,1.4142135
3495,1.4142126
3496,1.414203
3497,1.4141864
3498,1.7421734e-11
3499,1.4141446
3500,1.4142135
3501,1.4142135
3502,1.4139683
3503,1.4142135
3504,1.4142135
3505,5.048185e-18
3506,1.4141988
3507,1.4142118
3508,1.4142135
3509,1.4141998
3510,1.4142116
3511,1.4141432
3512,1.414211
3513,1.4142134
3514,1.4114058
3515,1.4142135
3516,1.4142135
3517,1.4132314
3518,1.4141161
3519,1.4142135
3520,1.414212
3521,1.4142135
3522,1.4142135
3523,1.4142134
3524,1.4133091
3525,1.4142038
3526,1.4116774
3527,1.4142135
3528,1.4142135
3529,1.4142133
3530,1.2300097e-18
3531,1.4142126
3532,1.4124247
3533,1.4141959
3534,1.4141951
3535,2.4491293e-11
3536,1.4142118
3537,1.4142134
3538,1.4142135
3539,1.4142034
3540,1.4142106
3541,1.414015
3542,1.4142083
3543,1.4142135
3544,1.4142135
3545,1.4142069
3546,1.4142036
3547,1.4142135
3548,1.4142036
3549,1.4141418
3550,1.4142091
3551,1.4140148
3552,1.4142119
3553,1.4141997
3554,1.4142032
3555,1.880731e-12
3556,1.4141092
3557,1.4142109
3558,1.4142069
3559,1.4142135
3560,3.895492e-10
3561,1.4141963
3562,1.413534
3563,1.414212
3564,1.4142135
3565,1.4141755
3566,1.4142135
3567,1.4142028
3568,1.4142109
3569,1.4142135
3570,1.4141877
3571,1.4142103
3572,1.4142135
3573,1.4141841
3574,1.4142087
3575,1.4140414
3576,1.4142135
3577,1.4141922
3578,1.4142135
3579,1.4141861
3580,1.4142126
3581,1.4142135
3582,1.4130503
3583,1.4140266
3584,1.4142126
3585,1.4142028
3586,1.4142135
3587,1.4142096
3588,1.4142103
3589,1.4142135
3590,1.4142135
3591,1.4140877
3592,1.4142116
3593,1.4142065
3594,1.4142122
3595,1.4127058
3596,3.5584665e-13
3597,1.7203769e-12
3598,1.4142108
3599,1.4142101
3600,1.4142112
3601,1.4141709
3602,1.4141775
3603,1.4132929
3604,1.4141581
3605,1.4142135
3606,1.4142118
3607,1.4142134
3608,1.4141626
3609,1.4060111
3610,1.4141976
3611,1.4142126
3612,1.4142092
3613,1.4142126
3614,1.4140464
3615,1.4142066
3616,4.301013e-13
3617,1.4142058
3618,1.414194
3619,1.4142135
3620,1.4142116
3621,1.4141971
3622,1.4141973
3623,2.7770735e-15
3624,1.4126142
3625,1.3667776e-11
3626,1.4142135
3627,1.4142135
3628,1.4142127
3629,1.4142115
3630,2.4492028e-11
3631,1.4142126
3632,1.4140937
3633,1.4142102
3634,1.4142135
3635,1.4141964
3636,1.4142085
3637,1.4142135
3638,1.4142034
3639,1.4142118
3640,1.4142135
3641,1.4141692
3642,9.008572e-17
3643,1.4141965
3644,1.414205
3645,1.4142131
3646,1.4142135
3647,1.4135579
3648,3.8713967e-12
3649,1.6198799e-18
3650,1.4142134
3651,1.4142126
3652,1.4141878
3653,1.4141568
3654,0.0
3655,1.4139683
3656,1.414211
3657,1.4142135
3658,1.4142135
3659,1.4142126
3660,1.4142002
3661,1.4142116
3662,1.4142135
3663,1.4141071
3664,1.4142131
3665,1.4142091
3666,1.4142135
3667,1.4142
3668,1.4142135
3669,1.4142135
3670,1.412713
3671,1.4141735
3672,1.4142092
3673,1.4141097
3674,1.4142135
3675,1.4142135
3676,1.4139117
3677,1.4142101
3678,1.7402661e-16
3679,1.4129827
3680,6.010684e-13
3681,1.4142135
3682,1.4141586
3683,1.4142054
3684,3.2312366e-19
3685,1.4141973
3686,1.4142112
3687,1.4140575
3688,1.4142135
3689,1.4142134
3690,1.4142135
3691,1.4142121
3692,1.4142135
3693,1.4142135
3694,1.4142135
3695,1.4142103
3696,1.4140742
3697,1.4142128
3698,3.557245e-13
3699,1.4141946
3700,1.414188
3701,1.4142127
3702,1.4141939
3703,1.4141682
3704,1.4142097
3705,1.4138353
3706,1.4141806
3707,1.4142135
3708,1.4142123
3709,1.4142135
3710,1.4142126
3711,1.4142085
3712,1.4068493
3713,1.4141682
3714,1.4141946
3715,1.4142098
3716,1.4142114
3717,1.4131097
3718,1.4142103
3719,1.4142135
3720,1.4142126
3721,1.4142135
3722,2.0516982e-19
3723,1.414175
3724,1.4142135
3725,1.4142104
3726,1.4142125
3727,1.4141967
3728,1.4046677
3729,1.4142135
3730,1.4142135
3731,1.4142135
3732,1.4142103
3733,1.413273
3734,1.4142135
3735,1.4142132
3736,1.4140339
3737,1.4142046
3738,1.4137061
3739,1.4142135
3740,2.3260414e-18
3741,1.4142083
3742,0.0
3743,1.4141582
3744,1.4142135
3745,1.4142005
3746,1.4142097
3747,1.4142135
3748,1.4082669
3749,1.4142135
3750,1.4142135
3751,1.4141533
3752,1.4142135
3753,1.4141953
3754,1.4142135
3755,1.414211
3756,1.4142135
3757,1.4141713
3758,1.4142135
3759,1.4141495
3760,1.4142135
3761,1.4142108
3762,1.4142135
3763,1.4142121
3764,1.6878539e-9
3765,1.4142103
3766,1.4142135
3767,1.4141893
3768,1.4142135
3769,1.4142135
3770,1.4131094
3771,1.4141933
3772,1.4142135
3773,1.4141741
3774,1.4141772
3775,1.4142125
3776,1.4142135
3777,1.4142122
3778,1.4142135
3779,1.4142121
3780,1.4142094
3781,1.4883031e-9
3782,1.4142135
3783,1.4142098
3784,1.4142131
3785,1.4142135
3786,1.4142052
3787,1.4142135
3788,1.4142135
3789,1.3904481
3790,1.4142135
3791,1.4060489
3792,1.4142135
3793,1.4142072
3794,1.4142135
3795,1.4142135
3796,1.4142135
3797,1.4142041
3798,1.4141755
3799,1.4142135
3800,1.414212
3801,1.4118167
3802,1.414211
3803,2.5753764e-19
3804,1.4129385
3805,1.4141934
3806,1.41417
3807,1.4142133
3808,1.5810642e-16
3809,1.4142101
3810,1.4142135
3811,1.4142135
3812,1.414206
3813,1.4142135
3814,1.4142135
3815,1.4142091
3816,1.4142109
3817,1.4142039
3818,1.4142011
3819,1.4142103
3820,1.4136928
3821,1.4142127
3822,1.4142135
3823,1.4134053
3824,1.4140993
3825,3.6408543e-10
3826,1.4142135
3827,3.5567396e-13
3828,1.414185
3829,1.4142077
3830,1.4142095
3831,1.4141943
3832,4.30197e-11
3833,1.4140029
3834,1.4142135
3835,1.4142135
3836,1.4142118
3837,1.4141418
3838,1.4142135
3839,1.4141783
3840,1.4142126
3841,1.4142134
3842,1.4142132
3843,1.4142135
3844,1.4142126
3845,1.4142122
3846,1.4142135
3847,1.4140466
3848,1.4142084
3849,1.4142135
3850,1.4141951
3851,1.4142135
3852,1.4142135
3853,2.2991145e-8
3854,1.4141551
3855,1.4141682
3856,1.4142092
3857,1.4141879
3858,1.4142135
3859,1.4142034
3860,1.4142135
3861,1.4142134
3862,1.4142135
3863,1.414212
3864,1.4142106
3865,1.4142135
3866,1.4137825
3867,1.4142092
3868,1.4142126
3869,1.4142126
3870,1.4142115
3871,1.4142069
3872,1.4142126
3873,1.4142116
3874,1.4142135
3875,1.5487533e-11
3876,1.4141945
3877,1.413274
3878,1.4142135
3879,1.4142115
3880,1.4142135
3881,1.4142125
3882,1.414213
3883,1.4142135
3884,1.4142057
3885,1.4141576
3886,3.068869e-8
3887,1.4125787
3888,1.414202
3889,1.4085438
3890,1.4142135
3891,1.4142135
3892,1.4142127
3893,1.4140233
3894,1.4141945
3895,1.4142135
3896,1.414205
3897,1.4141294
3898,1.4142135
3899,1.4137187
3900,1.4142135
3901,1.4142135
3902,1.4142135
3903,1.414206
3904,1.4142121
3905,1.4142135
3906,1.4142135
3907,1.4141209
3908,1.4142135
3909,1.4142135
3910,1.4142135
3911,1.4142135
3912,1.4140681
3913,1.4142126
3914,3.5540985e-13
3915,1.4141954
3916,1.4142115
3917,1.4131286
3918,1.4142135
3919,1.4135166
3920,1.413919
3921,1.414184
3922,4.6209658e-11
3923,1.4142135
3924,3.7217006e-17
3925,1.4142135
3926,1.4138827
3927,1.4142135
3928,1.4142135
3929,1.4142135
3930,1.4142135
3931,1.4142107
3932,1.4142135
3933,1.4129636
3934,1.4142135
3935,1.4142115
3936,1.4142135
3937,1.4141762
3938,1.4142123
3939,0.0
3940,1.4142123
3941,1.4141912
3942,1.0482545e-15
3943,1.4142134
3944,1.4141282
3945,1.4142107
3946,1.4142071
3947,1.4124879
3948,1.4142034
3949,1.4142125
3950,1.4133997
3951,1.4139237
3952,1.4142103
3953,1.4142135
3954,1.4140778
3955,4.3017347e-13
3956,1.4141988
3957,1.4142133
3958,4.849882e-16
3959,1.4142113
3960,1.4141263
3961,1.414132
3962,1.4141979
3963,1.4142135
3964,1.4142041
3965,1.4142112
3966,1.4142135
3967,1.4142116
3968,1.4142135
3969,1.4141952
3970,1.4141965
3971,1.4142119
3972,1.4141707
3973,2.8971696e-19
3974,1.4139785
3975,1.4142135
3976,1.4142135
3977,1.4142135
3978,1.4142109
3979,1.4141747
3980,1.4142135
3981,1.4141121
3982,1.4142135
3983,1.4142096
3984,1.4142135
3985,1.4142126
3986,1.4142126
3987,1.4121305
3988,1.4142075
3989,1.4142085
3990,1.4141755
3991,9.101381e-13
3992,2.88633e-9
3993,1.4142088
3994,1.4141881
3995,2.1888979e-17
3996,6.1285445e-19
3997,1.4140227
3998,1.414213
3999,1.4142135
4000,1.4141754
4001,1.414059
4002,1.4142135
4003,1.4142123
4004,1.4142126
4005,1.4142135
4006,1.4141786
4007,1.4142135
4008,1.4142135
4009,1.4141821
4010,1.4142126
4011,1.4142112
4012,1.4131656
4013,1.4142135
4014,1.4142084
4015,1.4142135
4016,1.4142135
4017,1.4134591
4018,1.4142135
4019,1.4141991
4020,1.4142135
4021,1.414121
4022,1.4142135
4023,1.4142135
4024,1.4142064
4025,1.4137132
4026,1.414206
4027,1.4137259
4028,1.4142135
4029,1.4142057
4030,1.4141846
4031,1.4141924
4032,1.41411
4033,1.4122226
4034,1.4142112
4035,1.4142135
4036,1.4141942
4037,1.4141495
4038,1.412579
4039,1.4142125
4040,1.4142122
4041,1.4142134
4042,1.4142113
4043,1.414207
4044,3.5555096e-13
4045,1.4142119
4046,1.4142135
4047,1.4142085
4048,0.0
4049,4.784138e-11
4050,1.4142135
4051,1.4142135
4052,1.4136485
4053,3.4483534e-19
4054,1.4125628
4055,1.4142135
4056,1.4314802e-18
4057,1.4142135
4058,1.4141587
4059,1.4142114
4060,1.414182
4061,1.4127127
4062,1.4142135
4063,1.4141936
4064,1.4142135
4065,1.4142071
4066,1.4142135
4067,1.4142039
4068,1.4142127
4069,1.4142135
4070,1.414121
4071,1.4142135
4072,1.4140186
4073,6.97033e-13
4074,1.4137833
4075,1.8650472e-20
4076,1.4141924
4077,1.4142131
4078,1.4136819
4079,1.4142135
4080,1.4142134
4081,1.3875023e-17
4082,1.4142104
4083,1.4142135
4084,1.4142135
4085,1.4138044
4086,1.4142135
4087,1.4142135
4088,1.4142135
4089,1.4142135
4090,1.4142135
4091,1.413984
4092,8.437195e-7
4093,1.4142135
4094,1.4142106
4095,1.4122229
4096,1.4142135
4097,1.4134126
4098,1.4142104
4099,1.414198
4100,1.4142135
4101,1.4141953
4102,1.4142135
4103,1.4142135
4104,6.4542802e-18
4105,1.410051
4106,9.466647e-10
4107,1.4142126
4108,1.413885
4109,1.4142135
4110,1.4141912
4111,1.4142135
4112,1.4142135
4113,1.4141192
4114,1.4141464
4115,1.4142135
4116,1.414213
4117,1.4142108
4118,1.4142109
4119,1.1408061e-18
4120,1.4142057
4121,1.4142118
4122,1.4130478
4123,1.4142135
4124,1.4142097
4125,1.4056114
4126,1.4141916
4127,1.4142135
4128,1.414212
4129,1.4130777
4130,1.4142116
4131,1.4142135
4132,9.215895e-11
4133,1.4140402
4134,1.4142135
4135,1.4142127
4136,1.4141976
4137,1.4130281
4138,1.4141508
4139,1.4142108
4140,1.4142135
4141,1.4142128
4142,1.4142118
4143,1.4142107
4144,1.4142126
4145,3.6401012e-12
4146,1.4134768
4147,1.4142135
4148,1.414168
4149,1.4142135
4150,1.4142113
4151,1.4141994
4152,1.414035
4153,1.4141943
4154,1.4142135
4155,1.4142119
4156,1.4142102
4157,1.4142135
4158,1.4142135
4159,1.4142135
4160,1.4142135
4161,1.414211
4162,1.4139658
4163,1.4142126
4164,1.4140316
4165,1.4142135
4166,1.4142135
4167,1.4142126
4168,1.4142038
4169,1.4142077
4170,2.3249236e-17
4171,1.4142135
4172,1.013485e-21
4173,1.413926
4174,1.4136444
4175,1.4142135
4176,1.4142002
4177,1.4122939
4178,1.4142089
4179,1.4142135
4180,1.4142127
4181,1.4026127
4182,3.043877e-8
4183,8.21962e-16
4184,1.414211
4185,1.4140772
4186,1.4142122
4187,1.4142023
4188,1.4110602
4189,2.3326906e-11
4190,1.4142135
4191,1.414111
4192,1.4142135
4193,1.3980677e-18
4194,1.4142135
4195,1.4142135
4196,1.4142127
4197,1.4142135
4198,4.701942e-11
4199,1.4142135
4200,9.986265e-12
4201,1.4139754
4202,1.4142135
4203,1.414212
4204,3.8709626e-12
4205,1.4142135
4206,1.4104853
4207,2.8793927e-13
4208,1.4141501
4209,2.1077452e-11
4210,1.4142135
4211,1.4142135
4212,1.4141256
4213,1.4141971
4214,3.6401693e-12
4215,1.4131724
4216,1.4142135
4217,1.4142097
4218,1.4140977
4219,1.4142135
4220,1.4142114
4221,1.4140482
4222,2.2758786e-13
4223,1.41338
4224,4.972575e-17
4225,2.2186906e-17
4226,1.4142135
4227,1.41295
4228,1.4139953
4229,1.4142135
4230,1.7921678e-11
4231,1.4142135
4232,1.4142048
4233,1.4141948
4234,1.4142041
4235,1.4142135
4236,1.4141824
4237,1.4142078
4238,9.787091e-21
4239,1.4142127
4240,1.4142135
4241,1.4142135
4242,1.4142135
4243,1.4142132
4244,1.4142135
4245,1.41421
4246,4.1009547e-9
4247,1.4142135
4248,1.4141424
4249,1.414187
4250,1.4141929
4251,1.4142106
4252,1.4142135
4253,1.4142135
4254,1.4142135
4255,1.414213
4256,1.4142107
4257,1.4130495
4258,1.41346
4259,1.414213
4260,3.0778793e-19
4261,1.4142115
4262,1.4142135
4263,1.4142075
4264,1.4142109
4265,1.4142095
4266,1.4141304
4267,1.4142126
4268,1.4142135
4269,0.0
4270,1.4142112
4271,1.413408
4272,1.4141607
4273,1.4142075
4274,1.4142089
4275,1.4140598
4276,1.4109494e-11
4277,1.4141972
4278,1.4142135
4279,1.4138491
4280,1.4142135
4281,1.41421
4282,1.4142135
4283,1.4142135
4284,1.4087964
4285,1.4142135
4286,1.4141127
4287,8.802943e-22
4288,1.4142135
4289,1.4142085
4290,1.4135237
4291,1.4142135
4292,3.556479e-13
4293,1.4142109
4294,1.4142126
4295,1.4140528
4296,1.4141686
4297,1.4142135
4298,1.4142096
4299,1.4142048
4300,1.4142125
4301,1.4142036
4302,1.4142077
4303,1.4136052
4304,1.4142135
4305,1.4142135
4306,1.4142135
4307,1.414212
4308,2.2236993e-12
4309,1.4142135
4310,1.4142135
4311,1.414195
4312,1.4141258
4313,0.0
4314,1.4142135
4315,1.4142135
4316,1.4127873
4317,1.4109536
4318,1.4142118
4319,1.4142113
4320,1.4142135
4321,1.4142132
4322,1.4142076
4323,1.7172992e-20
4324,1.4141562
4325,1.4142135
4326,1.4142135
4327,9.987433e-12
4328,1.4140217
4329,1.414211
4330,1.4142103
4331,1.4142053
4332,1.4142135
4333,1.4141959
4334,1.4140943
4335,1.4142135
4336,1.4142132
4337,1.4142135
4338,1.4141579
4339,1.4137244
4340,1.4142036
4341,1.4141954
4342,1.6740959e-22
4343,1.4142135
4344,1.4142135
4345,1.4142048
4346,6.867519e-20
4347,1.397583
4348,1.41421
4349,1.4142135
4350,1.4141865
4351,1.4142135
4352,1.4142135
4353,1.4142127
4354,1.4135089
4355,1.414098
4356,1.4142017
4357,1.4142135
4358,1.414169
4359,1.4142022
4360,1.4141656
4361,1.4142135
4362,1.4138477
4363,1.4142135
4364,1.4142135
4365,1.4142126
4366,1.4142101
4367,1.4141977
4368,1.4141973
4369,1.4142135
4370,1.4142135
4371,1.4140921
4372,1.4137121
4373,1.4142107
4374,1.4141333
4375,1.4142135
4376,1.4141994
4377,1.4142135
4378,1.4142104
4379,1.4142135
4380,1.4142126
4381,1.4142135
4382,1.4142135
4383,1.4142135
4384,1.4142079
4385,1.4137324
4386,1.4141928
4387,1.4141768
4388,1.4142135
4389,1.4142135
4390,1.4142126
4391,1.414162
4392,0.0
4393,6.7235686e-16
4394,1.4142135
4395,1.4141648
4396,1.4142135
4397,1.4142083
4398,1.4142095
4399,1.4140742
4400,1.4142135
4401,1.41421
4402,1.4142135
4403,1.4138634
4404,1.4141685
4405,1.4142135
4406,1.4114764
4407,1.4141812
4408,1.4142134
4409,1.4142106
4410,1.4142135
4411,1.4133939
4412,1.4141266
4413,4.396266e-9
4414,1.4141526
4415,1.4127902
4416,4.0721583e-15
4417,1.414206
4418,1.4142135
4419,1.4141434
4420,1.4141684
4421,1.414172
4422,1.4142135
4423,7.5921896e-8
4424,1.4142135
4425,3.2333495e-18
4426,1.4142119
4427,1.414206
4428,1.4142115
4429,1.4142057
4430,1.4142135
4431,1.4141964
4432,8.055712e-10
4433,1.4142135
4434,1.4142114
4435,1.4142135
4436,1.4142135
4437,1.4142016
4438,1.414198
4439,1.4137725
4440,1.4142135
4441,1.4142135
4442,1.4142135
4443,1.4141493
4444,1.4137511
4445,1.4134952
4446,1.4142135
4447,1.3565948
4448,1.4138782
4449,1.4142126
4450,1.414196
4451,1.4142126
4452,1.4142014
4453,9.2862465e-17
4454,1.4142135
4455,1.4142135
4456,1.4142087
4457,9.4126925e-18
4458,1.4141926
4459,1.414202
4460,1.4142032
4461,1.4142135
4462,1.4142015
4463,1.4064211
4464,1.41419
4465,1.4141022
4466,1.4142135
4467,1.4142022
4468,1.3469945e-15
4469,1.4141871
4470,1.4140451
4471,1.4142112
4472,1.4142135
4473,1.4142135
4474,1.4141598
4475,1.4142109
4476,1.4141786
4477,1.4141974
4478,1.4142135
4479,1.4142084
4480,1.4142112
4481,1.4141239
4482,1.4142135
4483,1.414206
4484,6.783202e-16
4485,1.4142135
4486,1.4142135
4487,1.4142135
4488,1.4142135
4489,1.4142135
4490,1.4142135
4491,1.4142135
4492,1.4142135
4493,1.4142135
4494,1.4142135
4495,1.4141055
4496,1.4142118
4497,1.4142046
4498,1.4142116
4499,1.4142079
4500,1.414211
4501,1.4141703
4502,1.4141755
4503,1.4142121
4504,1.4140985
4505,1.4142135
4506,1.4142135
4507,1.4142135
4508,1.414188
4509,1.4142121
4510,1.4115528
4511,1.4140993
4512,1.4142135
4513,1.4142135
4514,1.4142131
4515,1.4142135
4516,1.4142135
4517,1.7680797e-10
4518,1.4142135
4519,1.4142135
4520,1.4142089
4521,1.414189
4522,1.413494
4523,1.4142135
4524,1.4142134
4525,1.4142115
4526,1.4142134
4527,1.4141971
4528,1.4142123
4529,1.4111229
4530,1.4142135
4531,1.4142135
4532,1.4142103
4533,1.4142135
4534,1.4141669
4535,1.4135798
4536,1.4142116
4537,1.4140713
4538,1.4141685
4539,6.27851e-7
4540,1.4135025
4541,1.414206
4542,1.4142135
4543,1.4142135
4544,1.4142135
4545,1.1163626e-17
4546,1.4142135
4547,1.4142123
4548,4.0746768e-20
4549,1.4137856
4550,3.556517e-13
4551,1.4142135
4552,1.4140599
4553,1.4142135
4554,1.4142123
4555,1.4142051
4556,1.4142126
4557,1.4142135
4558,1.4142126
4559,1.4142016
4560,1.4142135
4561,1.4142078
4562,1.2853806e-16
4563,1.4077585
4564,1.4142135
4565,1.4142126
4566,1.4142135
4567,1.4142135
4568,1.4142132
4569,1.4142135
4570,1.414213
4571,4.648978e-20
4572,1.4141897
4573,1.4142135
4574,1.4142015
4575,1.4142095
4576,1.4140952
4577,1.4142135
4578,1.4142135
4579,1.4142135
4580,1.4136009
4581,1.4141997
4582,1.4142085
4583,1.4142135
4584,1.4142038
4585,1.4141656
4586,1.4141915
4587,1.4142135
4588,1.4142135
4589,1.4142135
4590,1.4142135
4591,1.4142135
4592,1.4142134
4593,1.4142001
4594,1.4142135
4595,1.4142107
4596,1.4142135
4597,1.4142126
4598,1.4125113
4599,1.4140106
4600,1.4142026
4601,1.4142135
4602,1.4142135
4603,1.4142135
4604,1.4142135
4605,1.4142135
4606,1.414209
4607,1.4142135
4608,1.4142135
4609,1.4141979
4610,1.4141715
4611,1.4139426
4612,1.4142135
4613,1.4142126
4614,1.414208
4615,1.4142135
4616,1.4115908
4617,1.4141299
4618,1.4142132
4619,1.4142135
4620,1.4142135
4621,1.4137747
4622,1.4142048
4623,1.4142135
4624,1.414213
4625,0.0
4626,1.4142101
4627,1.4142123
4628,1.4142132
4629,1.4142135
4630,1.4142113
4631,3.626982e-11
4632,1.4142123
4633,1.4141103
4634,1.4139779
4635,1.4142126
4636,1.4142135
4637,1.4142135
4638,1.4142135
4639,1.4140741
4640,1.4140261
4641,1.414209
4642,1.4142103
4643,1.4142135
4644,1.4142135
4645,1.4142135
4646,1.4142135
4647,1.4142135
4648,1.4142118
4649,1.4142135
4650,1.4142128
4651,1.4142135
4652,1.4142135
4653,1.0121052e-15
4654,1.4142096
4655,1.4142107
4656,1.414148
4657,1.4142135
4658,1.4142126
4659,1.414212
4660,1.4142135
4661,1.414166
4662,1.4142135
4663,1.4142135
4664,1.2970781e-10
4665,1.4142135
4666,1.4142126
4667,1.4141692
4668,1.4142135
4669,1.4142135
4670,1.4142115
4671,1.4141763
4672,4.7433995e-19
4673,1.4142135
4674,4.9017185e-20
4675,1.4142135
4676,8.417894e-18
4677,1.4142135
4678,1.4141989
4679,1.4141355
4680,1.4142116
4681,1.4142135
